kilavuz_kodu,universite_adi,birim_adi,birim_grup_adi,il_kodu,il_adi,universite_turu,ogretim_turu,burs_orani,puan_turu,kaynak,cekme_tarihi,yil,genel_kontenjan,sehit_gazi_kontenjan,depremzede_kontenjan,okul_birincisi_kontenjan,taban_puan,taban_siralama
105710245,İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ,Tıp (KKTC Uyruklu),Tıp,35.0,İZMİR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,1.0,,,,0.0,
105710245,İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ,Tıp (KKTC Uyruklu),Tıp,35.0,İZMİR,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,1.0,,,,463.73038,44873.0
102510529,MANİSA CELÂL BAYAR ÜNİVERSİTESİ,Tıp (KKTC Uyruklu),Tıp,45.0,MANİSA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,1.0,,,,0.0,
102510529,MANİSA CELÂL BAYAR ÜNİVERSİTESİ,Tıp (KKTC Uyruklu),Tıp,45.0,MANİSA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,2.0,,,,0.0,
102510529,MANİSA CELÂL BAYAR ÜNİVERSİTESİ,Tıp (KKTC Uyruklu),Tıp,45.0,MANİSA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,1.0,,,,0.0,
102510529,MANİSA CELÂL BAYAR ÜNİVERSİTESİ,Tıp (KKTC Uyruklu),Tıp,45.0,MANİSA,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,1.0,,,,0.0,
107211145,MARMARA ÜNİVERSİTESİ (İSTANBUL),Tıp (İngilizce) (KKTC Uyruklu),Tıp,34.0,İSTANBUL,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,2.0,,,,0.0,
108290390,ONDOKUZ MAYIS ÜNİVERSİTESİ (SAMSUN),Tıp (İngilizce) (KKTC Uyruklu),Tıp,55.0,SAMSUN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,2.0,,,,0.0,
108290390,ONDOKUZ MAYIS ÜNİVERSİTESİ (SAMSUN),Tıp (İngilizce) (KKTC Uyruklu),Tıp,55.0,SAMSUN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,1.0,,,,0.0,
108290390,ONDOKUZ MAYIS ÜNİVERSİTESİ (SAMSUN),Tıp (İngilizce) (KKTC Uyruklu),Tıp,55.0,SAMSUN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,1.0,,,,0.0,
108290390,ONDOKUZ MAYIS ÜNİVERSİTESİ (SAMSUN),Tıp (İngilizce) (KKTC Uyruklu),Tıp,55.0,SAMSUN,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,1.0,,,,0.0,
108610767,PAMUKKALE ÜNİVERSİTESİ (DENİZLİ),Tıp (KKTC Uyruklu),Tıp,20.0,DENİZLİ,DEVLET,,,SAY,yokatlas_api,2026-07-22,2025,1.0,,,,0.0,
108610767,PAMUKKALE ÜNİVERSİTESİ (DENİZLİ),Tıp (KKTC Uyruklu),Tıp,20.0,DENİZLİ,DEVLET,,,SAY,yokatlas_api,2026-07-22,2024,1.0,,,,0.0,
108610767,PAMUKKALE ÜNİVERSİTESİ (DENİZLİ),Tıp (KKTC Uyruklu),Tıp,20.0,DENİZLİ,DEVLET,,,SAY,yokatlas_api,2026-07-22,2023,1.0,,,,0.0,
108610767,PAMUKKALE ÜNİVERSİTESİ (DENİZLİ),Tıp (KKTC Uyruklu),Tıp,20.0,DENİZLİ,DEVLET,,,SAY,yokatlas_api,2026-07-22,2022,1.0,,,,459.35666,48537.0
