kilavuz_kodu,universite_adi,birim_adi,birim_grup_adi,il_kodu,il_adi,universite_turu,ogretim_turu,burs_orani,puan_turu,kaynak,cekme_tarihi,yil,genel_kontenjan,sehit_gazi_kontenjan,depremzede_kontenjan,okul_birincisi_kontenjan,taban_puan,taban_siralama
110900108,ANKARA SOSYAL BİLİMLER ÜNİVERSİTESİ,İktisat (İngilizce),İktisat,6.0,ANKARA,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,70.0,,,,343.45458,184105.0
110900108,ANKARA SOSYAL BİLİMLER ÜNİVERSİTESİ,İktisat (İngilizce),İktisat,6.0,ANKARA,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,60.0,,,,336.84234,221932.0
109790675,BURSA ULUDAĞ ÜNİVERSİTESİ,İktisat (İngilizce),İktisat,16.0,BURSA,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,30.0,,,,356.22572,108526.0
109790675,BURSA ULUDAĞ ÜNİVERSİTESİ,İktisat (İngilizce),İktisat,16.0,BURSA,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,30.0,,,1.0,0.0,
203410765,İSTANBUL TİCARET ÜNİVERSİTESİ,İktisat (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,7.0,,,,353.79695,114909.0
203410765,İSTANBUL TİCARET ÜNİVERSİTESİ,İktisat (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,7.0,1.0,1.0,,337.84398,163030.0
203410765,İSTANBUL TİCARET ÜNİVERSİTESİ,İktisat (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,6.0,,,,346.99803,171487.0
203410765,İSTANBUL TİCARET ÜNİVERSİTESİ,İktisat (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,6.0,,,,342.88042,199927.0
105410054,İSTANBUL MEDENİYET ÜNİVERSİTESİ,İktisat,İktisat,34.0,İSTANBUL,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,50.0,,,,352.24133,119071.0
105410054,İSTANBUL MEDENİYET ÜNİVERSİTESİ,İktisat,İktisat,34.0,İSTANBUL,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,50.0,,,2.0,336.07518,169130.0
105410054,İSTANBUL MEDENİYET ÜNİVERSİTESİ,İktisat,İktisat,34.0,İSTANBUL,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,60.0,,,,339.53075,199354.0
105410054,İSTANBUL MEDENİYET ÜNİVERSİTESİ,İktisat,İktisat,34.0,İSTANBUL,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,50.0,,,,332.87771,237667.0
110010077,ANKARA YILDIRIM BEYAZIT ÜNİVERSİTESİ,İktisat (İngilizce),İktisat,6.0,ANKARA,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,60.0,,,,350.9502,122715.0
110010077,ANKARA YILDIRIM BEYAZIT ÜNİVERSİTESİ,İktisat (İngilizce),İktisat,6.0,ANKARA,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,60.0,,,2.0,336.43322,167930.0
110010077,ANKARA YILDIRIM BEYAZIT ÜNİVERSİTESİ,İktisat (İngilizce),İktisat,6.0,ANKARA,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,60.0,,,,339.69488,198716.0
110010077,ANKARA YILDIRIM BEYAZIT ÜNİVERSİTESİ,İktisat (İngilizce),İktisat,6.0,ANKARA,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,60.0,,,,334.85373,229701.0
210301473,İSTANBUL BEYKENT ÜNİVERSİTESİ,İktisat (İngilizce) (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,4.0,,,,350.10299,125087.0
210301473,İSTANBUL BEYKENT ÜNİVERSİTESİ,İktisat (İngilizce) (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,4.0,1.0,1.0,,334.89111,173324.0
210301473,İSTANBUL BEYKENT ÜNİVERSİTESİ,İktisat (İngilizce) (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,5.0,,,,350.57101,159468.0
210301473,İSTANBUL BEYKENT ÜNİVERSİTESİ,İktisat (İngilizce) (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,4.0,,,,346.08887,189034.0
111710448,ANKARA HACI BAYRAM VELİ ÜNİVERSİTESİ,İktisat,İktisat,6.0,ANKARA,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,80.0,,,,347.25817,133278.0
111710448,ANKARA HACI BAYRAM VELİ ÜNİVERSİTESİ,İktisat,İktisat,6.0,ANKARA,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,90.0,,,3.0,325.93606,208618.0
111710448,ANKARA HACI BAYRAM VELİ ÜNİVERSİTESİ,İktisat,İktisat,6.0,ANKARA,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,140.0,,,,328.54923,246546.0
111710448,ANKARA HACI BAYRAM VELİ ÜNİVERSİTESİ,İktisat,İktisat,6.0,ANKARA,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,140.0,,,,321.219,289370.0
203211599,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,İktisat (İngilizce) (Burslu),İktisat,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,5.0,,,,346.80442,134625.0
