kilavuz_kodu,universite_adi,birim_adi,birim_grup_adi,il_kodu,il_adi,universite_turu,ogretim_turu,burs_orani,puan_turu,kaynak,cekme_tarihi,yil,genel_kontenjan,sehit_gazi_kontenjan,depremzede_kontenjan,okul_birincisi_kontenjan,taban_puan,taban_siralama
202590246,İSTANBUL BİLGİ ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,64.0,,,,305.47737,314778.0
202590246,İSTANBUL BİLGİ ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,52.0,,,,332.63486,228017.0
202590246,İSTANBUL BİLGİ ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,44.0,,,,342.86013,199987.0
110910350,ANKARA SOSYAL BİLİMLER ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri (İngilizce) (Burslu),Yönetim Bilişim Sistemleri,999.0,KIBRIS,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,5.0,,,,277.1626,525989.0
110910350,ANKARA SOSYAL BİLİMLER ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri (İngilizce) (Burslu),Yönetim Bilişim Sistemleri,999.0,KIBRIS,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,8.0,,,,274.87319,553633.0
110910350,ANKARA SOSYAL BİLİMLER ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri (İngilizce) (Burslu),Yönetim Bilişim Sistemleri,999.0,KIBRIS,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,10.0,,,,0.0,
201790261,İSTANBUL GEDİK ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,55.0,,,,274.25867,552439.0
201790261,İSTANBUL GEDİK ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,58.0,,,,273.36929,568085.0
201790261,İSTANBUL GEDİK ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,58.0,,,,289.73674,489580.0
201790261,İSTANBUL GEDİK ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,48.0,,,,280.70794,556118.0
206011291,YAŞAR ÜNİVERSİTESİ (İZMİR),Yönetim Bilişim Sistemleri (İngilizce) (%25 İndirimli),Yönetim Bilişim Sistemleri,35.0,İZMİR,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,38.0,,,,271.30692,580138.0
206011291,YAŞAR ÜNİVERSİTESİ (İZMİR),Yönetim Bilişim Sistemleri (İngilizce) (%25 İndirimli),Yönetim Bilişim Sistemleri,35.0,İZMİR,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,32.0,,,,282.15664,486774.0
206011291,YAŞAR ÜNİVERSİTESİ (İZMİR),Yönetim Bilişim Sistemleri (İngilizce) (%25 İndirimli),Yönetim Bilişim Sistemleri,35.0,İZMİR,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,34.0,,,,0.0,
201190060,ÇANKAYA ÜNİVERSİTESİ (ANKARA),Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,48.0,,,,270.95563,583518.0
201190060,ÇANKAYA ÜNİVERSİTESİ (ANKARA),Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,47.0,,,,277.36872,530055.0
201190060,ÇANKAYA ÜNİVERSİTESİ (ANKARA),Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,44.0,,,,298.38602,423978.0
201190060,ÇANKAYA ÜNİVERSİTESİ (ANKARA),Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,6.0,ANKARA,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,34.0,,,,295.328,441799.0
203090431,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,31.0,,,,262.78473,666218.0
203090431,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,30.0,,,,0.0,
209010310,FENERBAHÇE ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,37.0,,,,260.85004,686745.0
209010310,FENERBAHÇE ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (%50 İndirimli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,25.0,,,,0.0,
206190554,YEDİTEPE ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (İngilizce) (Ücretli),Yönetim Bilişim Sistemleri,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,12.0,,,,258.71293,709393.0
