kilavuz_kodu,universite_adi,birim_adi,birim_grup_adi,il_kodu,il_adi,universite_turu,ogretim_turu,burs_orani,puan_turu,kaynak,cekme_tarihi,yil,genel_kontenjan,sehit_gazi_kontenjan,depremzede_kontenjan,okul_birincisi_kontenjan,taban_puan,taban_siralama
102610255,SİVAS CUMHURİYET ÜNİVERSİTESİ,İşletme,İşletme,58.0,SİVAS,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,60.0,,,2.0,242.55401,929096.0
102610255,SİVAS CUMHURİYET ÜNİVERSİTESİ,İşletme,İşletme,58.0,SİVAS,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,70.0,,,,244.24501,956368.0
102610255,SİVAS CUMHURİYET ÜNİVERSİTESİ,İşletme,İşletme,58.0,SİVAS,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,60.0,,,,246.09625,926379.0
108911277,SELÇUK ÜNİVERSİTESİ (KONYA),İşletme,İşletme,42.0,KONYA,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,40.0,,,,259.34093,702625.0
108911277,SELÇUK ÜNİVERSİTESİ (KONYA),İşletme,İşletme,42.0,KONYA,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,40.0,,,1.0,237.15281,1003111.0
108911277,SELÇUK ÜNİVERSİTESİ (KONYA),İşletme,İşletme,42.0,KONYA,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,60.0,,,,236.65658,1054585.0
108911277,SELÇUK ÜNİVERSİTESİ (KONYA),İşletme,İşletme,42.0,KONYA,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,40.0,,,,233.30582,1098203.0
107110166,MARDİN ARTUKLU ÜNİVERSİTESİ,İşletme,İşletme,47.0,MARDİN,DEVLET,,,EA,yokatlas_api,2026-07-22,2025,30.0,,,,258.66233,709960.0
107110166,MARDİN ARTUKLU ÜNİVERSİTESİ,İşletme,İşletme,47.0,MARDİN,DEVLET,,,EA,yokatlas_api,2026-07-22,2024,30.0,,,1.0,239.4982,970633.0
107110166,MARDİN ARTUKLU ÜNİVERSİTESİ,İşletme,İşletme,47.0,MARDİN,DEVLET,,,EA,yokatlas_api,2026-07-22,2023,50.0,,,,254.02187,838565.0
107110166,MARDİN ARTUKLU ÜNİVERSİTESİ,İşletme,İşletme,47.0,MARDİN,DEVLET,,,EA,yokatlas_api,2026-07-22,2022,30.0,,,,245.30205,936484.0
203790201,KADİR HAS ÜNİVERSİTESİ (İSTANBUL),İşletme (İngilizce) (%50 İndirimli),İşletme,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,44.0,,,,258.08455,716229.0
203790201,KADİR HAS ÜNİVERSİTESİ (İSTANBUL),İşletme (İngilizce) (%50 İndirimli),İşletme,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,45.0,,,,246.35702,878391.0
203790201,KADİR HAS ÜNİVERSİTESİ (İSTANBUL),İşletme (İngilizce) (%50 İndirimli),İşletme,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,42.0,,,,0.0,
203790201,KADİR HAS ÜNİVERSİTESİ (İSTANBUL),İşletme (İngilizce) (%50 İndirimli),İşletme,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,44.0,,,,292.40339,462631.0
210401907,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,İşletme (İngilizce) (Ücretli),İşletme,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,1.0,,,,258.05495,716567.0
210401907,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,İşletme (İngilizce) (Ücretli),İşletme,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,1.0,,,,253.98665,781893.0
210401907,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,İşletme (İngilizce) (Ücretli),İşletme,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,1.0,,,,265.53719,711925.0
210401907,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,İşletme (İngilizce) (Ücretli),İşletme,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,1.0,,,,266.54545,690080.0
200390567,AVRASYA ÜNİVERSİTESİ (TRABZON),İşletme (İngilizce) (Burslu),İşletme,61.0,TRABZON,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,5.0,,,,256.2786,736169.0
200390567,AVRASYA ÜNİVERSİTESİ (TRABZON),İşletme (İngilizce) (Burslu),İşletme,61.0,TRABZON,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,5.0,1.0,1.0,,0.0,
201790537,İSTANBUL GEDİK ÜNİVERSİTESİ,İşletme (%50 İndirimli),İşletme,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,28.0,,,,256.14537,737697.0
201790537,İSTANBUL GEDİK ÜNİVERSİTESİ,İşletme (%50 İndirimli),İşletme,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,30.0,,,,239.06001,976610.0
201790537,İSTANBUL GEDİK ÜNİVERSİTESİ,İşletme (%50 İndirimli),İşletme,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,25.0,,,,0.0,
204111993,MALTEPE ÜNİVERSİTESİ (İSTANBUL),İşletme (İngilizce) (%50 İndirimli),İşletme,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,25.0,,,,255.25264,747528.0
204111993,MALTEPE ÜNİVERSİTESİ (İSTANBUL),İşletme (İngilizce) (%50 İndirimli),İşletme,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,24.0,,,,259.19713,719681.0
204111993,MALTEPE ÜNİVERSİTESİ (İSTANBUL),İşletme (İngilizce) (%50 İndirimli),İşletme,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2023,16.0,,,,0.0,
203790215,KADİR HAS ÜNİVERSİTESİ (İSTANBUL),İşletme (İngilizce) (Ücretli),İşletme,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2025,3.0,,,,255.11195,749082.0
203790215,KADİR HAS ÜNİVERSİTESİ (İSTANBUL),İşletme (İngilizce) (Ücretli),İşletme,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2024,2.0,,,,0.0,
203790215,KADİR HAS ÜNİVERSİTESİ (İSTANBUL),İşletme (İngilizce) (Ücretli),İşletme,34.0,İSTANBUL,VAKIF,,,EA,yokatlas_api,2026-07-22,2022,3.0,,,,294.51783,447409.0
